,roomid,dust,temperature,humidity,co2
5708,508,58.0,21.815564000000002,68.901093,600.0
5709,508,51.0,21.826289000000003,71.571381,633.0
5710,508,59.0,22.030066,69.68692,622.0
5711,508,53.0,21.901365,65.849335,600.0
5712,508,55.0,21.965715,65.567047,600.0
5713,508,56.0,22.040791,72.784454,623.0
5714,508,59.0,22.051516,70.495636,614.0
5715,508,55.0,21.794114,70.831329,622.0
5716,508,55.0,22.072966,72.784454,663.0
5717,508,52.0,21.847739,73.066742,654.0
5718,508,52.0,21.815564000000002,71.373016,622.0
5719,508,58.0,22.019341,72.876007,618.0
5720,508,50.0,21.91209,73.585541,658.0
5721,508,63.0,22.040791,72.898895,622.0
5722,508,53.0,21.890639999999998,73.2117,655.0
5723,508,51.0,21.869189000000002,73.25747700000001,667.0
5724,508,57.0,21.987166000000002,67.810089,612.0
5725,508,57.0,22.083691,72.39535500000001,625.0
5726,508,54.0,21.847739,72.670013,637.0
5727,508,58.0,21.869189000000002,67.344696,600.0
5728,508,53.0,21.879915,73.55502299999999,648.0
5729,508,57.0,21.794114,70.274384,606.0
5730,508,58.0,21.997891,73.08963,645.0
5731,508,52.0,21.901365,73.867828,627.0
5732,508,54.0,21.804839,69.72506700000001,627.0
5733,508,53.0,21.95499,66.612274,612.0
5734,508,53.0,21.879915,73.272736,649.0
5735,509,38.0,22.030066,72.72341899999999,658.0
5736,509,41.0,21.697588,73.082001,637.0
5737,509,44.0,21.633237,66.482574,600.0
5738,509,38.0,21.622512,70.457489,628.0
5739,509,42.0,21.654688,74.722321,617.0
5740,509,40.0,21.654688,67.756683,600.0
5741,509,40.0,21.761938,73.638947,662.0
5742,509,40.0,21.654688,75.073273,640.0
5743,509,43.0,22.008616,72.70053100000001,621.0
5744,509,40.0,21.611787,68.79428100000001,600.0
5745,509,42.0,22.019341,72.670013,622.0
5746,509,40.0,21.697588,71.632416,600.0
5747,509,44.0,22.008616,72.731049,619.0
5748,509,41.0,21.676138,74.470551,643.0
5749,509,40.0,21.665413,74.768097,633.0
5750,509,44.0,21.740488,68.458588,600.0
5751,509,41.0,21.643962,66.856415,600.0
5752,509,41.0,21.686863,74.401886,627.0
5753,509,41.0,21.643962,75.06564300000001,633.0
5754,509,38.0,21.643962,71.113617,619.0
5755,509,41.0,21.622512,69.732697,600.0
5756,509,42.0,22.008616,72.65475500000001,631.0
5757,509,41.0,21.719038,73.379547,639.0
5758,509,41.0,22.040791,72.624237,635.0
5759,509,40.0,21.686863,72.990448,617.0
5760,509,43.0,22.008616,72.677643,606.0
5761,509,43.0,21.997891,72.357208,600.0
5762,509,41.0,21.686863,72.296173,609.0
5763,509,39.0,21.740488,73.661835,645.0
5764,509,45.0,21.847739,70.976288,600.0
5765,509,43.0,21.643962,66.459686,600.0
5766,510,40.0,22.030066,70.228607,600.0
5767,510,39.0,21.97644,72.502167,650.0
5768,510,43.0,22.555595999999998,71.45694,617.0
5769,510,46.0,22.394719,66.444427,600.0
5770,510,39.0,21.997891,72.15121500000001,647.0
5771,510,41.0,22.319644,65.551788,600.0
5772,510,40.0,22.534146,71.594269,669.0
5773,510,41.0,22.072966,68.634064,600.0
5774,510,41.0,22.040791,69.79373199999999,600.0
5775,510,42.0,22.094417,67.42099,600.0
5776,510,43.0,22.52342,71.61715699999999,619.0
5777,510,40.0,22.158767,66.726715,600.0
5778,510,38.0,22.008616,71.823151,624.0
5779,510,40.0,22.233843,63.461333999999994,600.0
5780,510,41.0,22.008616,73.066742,642.0
5781,510,41.0,21.997891,73.356659,639.0
5782,510,40.0,21.997891,72.052032,636.0
5783,510,39.0,21.987166000000002,71.30435200000001,623.0
5784,510,41.0,22.072966,69.244415,600.0
5785,510,40.0,22.008616,70.61770600000001,612.0
5786,510,43.0,22.52342,71.311981,627.0
5787,510,42.0,22.566321,71.495087,637.0
5788,510,42.0,22.566321,71.533234,644.0
5789,510,41.0,21.997891,71.15939300000001,620.0
5790,510,38.0,21.987166000000002,72.227509,664.0
5791,510,42.0,22.469795,68.92398100000001,600.0
5792,510,40.0,22.008616,73.036224,646.0
5793,510,43.0,22.534146,71.556122,640.0
5794,510,42.0,22.180217000000003,64.964325,600.0
5795,510,41.0,22.512695,71.624786,632.0
5796,510,45.0,22.330369,64.460785,600.0
5797,511,57.0,23.402878,65.933258,600.0
5798,511,56.0,23.295627,66.513092,627.0
5799,511,58.0,23.402878,68.05423,600.0
5800,511,54.0,23.284902,67.38284300000001,672.0
5801,511,56.0,23.413604,68.107635,634.0
5802,511,56.0,23.295627,68.55014,623.0
5803,511,52.0,23.263451999999997,67.138702,670.0
5804,511,54.0,23.306353,65.65097,617.0
5805,511,59.0,23.413604,67.64224200000001,617.0
5806,511,54.0,23.317078,65.03299,600.0
5807,511,55.0,23.413604,68.161041,658.0
5808,511,52.0,23.274176999999998,63.529999,600.0
5809,511,50.0,23.295627,68.725616,681.0
5810,511,52.0,23.284902,68.81716899999999,644.0
5811,511,58.0,23.413604,68.11526500000001,630.0
5812,511,54.0,23.317078,68.313629,645.0
5813,511,58.0,23.413604,68.084747,619.0
5814,511,55.0,23.327803,68.183929,646.0
5815,511,50.0,23.284902,67.604095,669.0
5816,511,55.0,23.338528,63.560516,600.0
5817,511,54.0,23.284902,62.820465000000006,600.0
5818,511,54.0,23.327803,67.832977,673.0
5819,511,59.0,23.370703,64.689667,600.0
5820,511,51.0,23.274176999999998,66.99374399999999,647.0
5821,511,56.0,23.274176999999998,66.74960300000001,640.0
5822,511,60.0,23.402878,68.084747,631.0
5823,511,54.0,23.284902,64.12509200000001,620.0
5824,511,55.0,23.413604,68.130524,623.0
5825,511,59.0,23.413604,68.069489,618.0
5826,511,57.0,23.284902,66.200287,603.0
5827,511,56.0,23.295627,68.66458100000001,633.0
5828,514,79.0,16.377939,97.19851700000001,621.0
5829,514,78.0,16.474465,97.259552,632.0
5830,514,77.0,16.806943,94.940216,631.0
5831,514,75.0,16.828394,94.619781,622.0
5832,514,78.0,19.273716,81.91684000000001,645.0
5833,514,76.0,16.302864000000003,94.89444,600.0
5834,514,80.0,16.292139000000002,95.336945,600.0
5835,514,75.0,17.729302,87.730438,600.0
5836,514,73.0,19.477493,81.23782299999999,647.0
5837,514,75.0,16.613892,96.099884,637.0
5838,514,76.0,17.750752,87.70755,600.0
5839,514,80.0,16.345764000000003,96.229584,605.0
5840,514,74.0,19.037764000000003,83.099396,657.0
5841,514,72.0,16.48519,91.980011,600.0
5842,514,74.0,18.329907000000002,73.59317,600.0
5843,514,70.0,16.774767999999998,88.912994,600.0
5844,514,77.0,16.688967,95.130951,632.0
5845,514,78.0,16.431565,97.213776,641.0
5846,514,72.0,16.367214,93.765289,600.0
5847,514,78.0,16.345764000000003,95.794708,607.0
5848,514,84.0,16.624617,95.527679,635.0
5849,514,73.0,18.06178,86.616547,624.0
5850,514,80.0,17.729302,87.64651500000001,600.0
5851,514,77.0,16.753318,94.978363,635.0
5852,514,80.0,16.367214,96.946747,622.0
5853,514,75.0,17.353923,75.569183,600.0
5854,514,72.0,16.635342,84.05306999999999,600.0
5855,514,80.0,16.528091,97.53421,632.0
5856,514,79.0,16.335039000000002,96.885712,614.0
5857,514,66.0,18.67311,84.526093,673.0
5858,514,74.0,17.729302,87.486298,600.0
5859,515,66.0,16.903469,98.182709,692.0
5860,515,66.0,16.710417,98.320038,679.0
5861,515,69.0,16.249238000000002,98.403961,645.0
5862,515,68.0,16.764043,98.472626,682.0
5863,515,63.0,16.152712,96.35165400000001,618.0
5864,515,66.0,16.324314,98.938019,654.0
5865,515,59.0,18.254832,91.01870699999999,696.0
5866,515,63.0,17.396824,96.412689,709.0
5867,515,59.0,16.721142999999998,74.958832,600.0
5868,515,61.0,16.292139000000002,90.683014,603.0
5869,515,57.0,15.93821,71.037323,600.0
5870,515,65.0,16.088362,94.696075,609.0
5871,515,60.0,18.018879000000002,92.18600500000001,696.0
5872,515,57.0,18.10468,91.69009399999999,690.0
5873,515,59.0,18.136854999999997,91.438324,697.0
5874,515,64.0,17.150146,97.40451,698.0
5875,515,55.0,16.581716,85.281403,613.0
5876,515,70.0,16.184888,97.59524499999999,632.0
5877,515,60.0,17.57915,68.29836999999999,600.0
5878,515,62.0,17.289573,96.817047,706.0
5879,515,59.0,17.815103,94.650299,709.0
5880,515,67.0,16.817667999999998,98.060638,686.0
5881,515,65.0,17.053621,97.702057,700.0
5882,515,67.0,16.474465,98.709137,652.0
5883,515,58.0,18.276282000000002,90.88900799999999,692.0
5884,515,66.0,16.603167000000003,98.602325,663.0
5885,515,63.0,17.975979000000002,93.10153199999999,709.0
5886,515,57.0,16.056186999999998,74.79098499999999,600.0
5887,515,62.0,17.5577,95.665009,721.0
5888,515,58.0,18.179756,66.04007,600.0
5889,515,65.0,16.796218,98.510773,685.0
5890,516,42.0,23.810432000000002,62.690765,600.0
5891,516,46.0,24.003484,65.452606,652.0
5892,516,43.0,23.424329,61.72183199999999,600.0
5893,516,45.0,23.510129,62.347443000000005,630.0
5894,516,42.0,23.467229,62.11093100000001,668.0
5895,516,42.0,23.713906,63.919098,600.0
5896,516,43.0,23.874782999999997,63.598663,676.0
5897,516,45.0,23.424329,62.309295999999996,600.0
5898,516,42.0,23.435054,62.530547999999996,649.0
5899,516,44.0,23.939132999999998,64.956696,686.0
5900,516,46.0,23.992759,65.74252299999999,664.0
5901,516,43.0,23.488679,61.424285999999995,605.0
5902,516,42.0,23.649556,64.155609,618.0
5903,516,43.0,23.681731,64.453156,600.0
5904,516,41.0,23.746082,63.468964,600.0
5905,516,42.0,23.821157,61.912567,612.0
5906,516,44.0,23.992759,66.055328,708.0
5907,516,44.0,23.960583,66.131622,710.0
5908,516,41.0,23.917683,64.117462,681.0
5909,516,44.0,23.896233,63.507111,671.0
5910,516,44.0,23.992759,66.009552,661.0
5911,516,44.0,23.982034,66.268951,678.0
5912,516,42.0,23.842607,63.148529,670.0
5913,516,45.0,24.035659,64.826996,617.0
5914,516,43.0,23.574479999999998,60.730011,600.0
5915,516,42.0,23.778257,62.744170999999994,600.0
5916,516,45.0,24.035659,65.437347,658.0
5917,516,44.0,23.971308999999998,66.253693,646.0
5918,516,46.0,24.014209,65.10928299999999,628.0
5919,516,42.0,23.992759,66.29946899999999,632.0
5920,516,42.0,23.445779,62.25589,659.0
5921,517,51.0,18.544408999999998,95.260651,668.0
5922,517,51.0,18.555134,94.154388,706.0
5923,517,53.0,18.093954999999998,97.389252,680.0
5924,517,47.0,16.924919,94.543488,687.0
5925,517,49.0,18.372808,82.939178,702.0
5926,517,53.0,18.780361,94.024689,680.0
5927,517,47.0,17.182322,98.464996,645.0
5928,517,50.0,18.67311,88.615448,739.0
5929,517,50.0,18.265557,93.986542,753.0
5930,517,51.0,18.319182,94.13913000000001,738.0
5931,517,48.0,17.600601,82.977325,664.0
5932,517,50.0,17.911628,99.04483,647.0
5933,517,50.0,18.383533,88.66885400000001,752.0
5934,517,48.0,17.343198,98.44210799999999,649.0
5935,517,48.0,17.010720000000003,97.320587,653.0
5936,517,49.0,18.458607999999998,88.729889,741.0
5937,517,47.0,18.801811999999998,87.219269,745.0
5938,517,49.0,18.008154,80.787689,672.0
5939,517,49.0,18.351357,88.71463,743.0
5940,517,46.0,19.112839,86.13589499999999,758.0
5941,517,47.0,16.935645,91.888458,706.0
5942,517,51.0,18.415708,94.19253499999999,728.0
5943,517,49.0,18.576584,85.510284,729.0
5944,517,49.0,18.351357,89.080841,754.0
5945,517,47.0,18.994863,86.71572900000001,732.0
5946,517,47.0,17.214497,87.005646,687.0
5947,517,50.0,17.525525,98.938019,642.0
5948,517,52.0,18.844712,94.039948,685.0
5949,517,48.0,17.729302,99.15164200000001,635.0
5950,517,50.0,18.276282000000002,94.627411,743.0
5951,517,46.0,16.98927,90.255768,693.0
5952,5A,56.47,27.48,73.89,621.34
5953,5A,56.47,27.31,73.37,621.34
5954,5A,56.47,27.32,73.43,621.34
5955,5A,56.47,27.82,74.33,621.34
5956,5A,56.47,27.73,74.01,621.34
5957,5A,56.47,27.43,73.92,621.34
5958,5A,56.47,27.26,73.59,621.34
5959,5A,56.47,27.72,74.48,621.34
5960,5A,56.47,27.48,74.29,621.34
5961,5A,56.47,27.68,73.33,621.34
5962,5A,56.47,27.13,73.62,621.34
5963,5A,56.47,27.78,73.85,621.34
5964,5A,56.47,27.7,74.28,621.34
5965,5A,56.47,27.49,74.47,621.34
5966,5A,56.47,27.38,74.12,621.34
5967,5A,56.47,27.85,74.43,621.34
5968,5A,56.47,27.76,73.35,621.34
5969,5A,56.47,27.84,73.23,621.34
5970,5A,56.47,27.22,73.47,621.34
5971,5A,56.47,27.93,74.12,621.34
5972,5A,56.47,27.89,74.27,621.34
5973,5A,56.47,27.69,73.76,621.34
5974,5A,56.47,27.38,74.54,621.34
5975,5A,56.47,27.28,74.57,621.34
5976,5A,56.47,27.08,74.59,621.34
5977,5A,56.47,27.88,73.67,621.34
5978,5A,56.47,27.4,74.59,621.34
5979,5A,56.47,27.27,74.19,621.34
5980,5A,56.47,27.36,74.45,621.34
5981,5A,56.47,27.17,74.1,621.34
5982,5A,56.47,27.62,73.4,621.34
5983,5B,63.37,27.32,72.38,633.94
5984,5B,63.37,27.25,72.08,633.94
5985,5B,63.37,27.22,72.34,633.94
5986,5B,63.37,27.12,72.33,633.94
5987,5B,63.37,27.27,71.98,633.94
5988,5B,63.37,27.28,71.95,633.94
5989,5B,63.37,27.08,72.1,633.94
5990,5B,63.37,27.03,72.55,633.94
5991,5B,63.37,27.38,72.54,633.94
5992,5B,63.37,27.16,72.47,633.94
5993,5B,63.37,27.35,72.37,633.94
5994,5B,63.37,27.13,72.5,633.94
5995,5B,63.37,27.07,72.28,633.94
5996,5B,63.37,27.3,72.28,633.94
5997,5B,63.37,27.24,72.18,633.94
5998,5B,63.37,27.11,72.11,633.94
5999,5B,63.37,27.22,72.16,633.94
6000,5B,63.37,27.07,72.52,633.94
6001,5B,63.37,27.18,72.44,633.94
6002,5B,63.37,27.3,72.26,633.94
6003,5B,63.37,27.1,72.37,633.94
6004,5B,63.37,27.15,72.51,633.94
6005,5B,63.37,27.04,72.4,633.94
6006,5B,63.37,27.04,72.34,633.94
6007,5B,63.37,27.34,72.2,633.94
6008,5B,63.37,27.07,72.04,633.94
6009,5B,63.37,27.19,72.21,633.94
6010,5B,63.37,27.36,72.36,633.94
6011,5B,63.37,27.26,72.21,633.94
6012,5B,63.37,27.24,72.3,633.94
6013,5B,63.37,27.05,72.02,633.94
6014,5C,51.62,27.92,64.52,668.51
6015,5C,51.62,28.34,65.12,668.51
6016,5C,51.62,28.3,64.91,668.51
6017,5C,51.62,27.96,65.68,668.51
6018,5C,51.62,28.17,65.7,668.51
6019,5C,51.62,28.33,64.33,668.51
6020,5C,51.62,27.9,64.9,668.51
6021,5C,51.62,27.91,64.53,668.51
6022,5C,51.62,28.12,65.2,668.51
6023,5C,51.62,27.93,65.24,668.51
6024,5C,51.62,27.9,65.22,668.51
6025,5C,51.62,28.37,64.85,668.51
6026,5C,51.62,28.38,64.63,668.51
6027,5C,51.62,28.35,65.12,668.51
6028,5C,51.62,27.93,65.26,668.51
6029,5C,51.62,28.31,65.61,668.51
6030,5C,51.62,28.05,65.01,668.51
6031,5C,51.62,27.93,65.43,668.51
6032,5C,51.62,27.94,65.21,668.51
6033,5C,51.62,28.11,64.87,668.51
6034,5C,51.62,27.91,64.44,668.51
6035,5C,51.62,28.25,64.41,668.51
6036,5C,51.62,28.26,65.31,668.51
6037,5C,51.62,28.11,65.19,668.51
6038,5C,51.62,27.94,65.58,668.51
6039,5C,51.62,28.31,64.58,668.51
6040,5C,51.62,28.22,65.22,668.51
6041,5C,51.62,28.1,64.48,668.51
6042,5C,51.62,28.1,64.94,668.51
6043,5C,51.62,28.06,64.46,668.51
6044,5C,51.62,27.93,65.1,668.51
6045,5D,51.62,28.07,71.08,668.51
6046,5D,0.0,27.88,71.21,0.0
6047,5D,51.62,27.63,70.39,668.51
6048,5D,51.62,27.53,70.75,668.51
6049,5D,51.62,27.66,70.18,668.51
6050,5D,51.62,27.63,71.05,668.51
6051,5D,51.62,27.88,70.3,668.51
6052,5D,51.62,27.29,71.13,668.51
6053,5D,51.62,27.6,70.95,668.51
6054,5D,51.62,27.43,70.45,668.51
6055,5D,51.62,27.16,70.64,668.51
6056,5D,51.62,28.02,70.42,668.51
6057,5D,51.62,27.7,70.95,668.51
6058,5D,51.62,28.09,71.07,668.51
6059,5D,51.62,27.13,70.38,668.51
6060,5D,0.0,28.1,70.98,0.0
6061,5D,51.62,27.65,71.11,668.51
6062,5D,51.62,27.3,70.45,668.51
6063,5D,51.62,27.61,70.47,668.51
6064,5D,51.62,27.45,70.56,668.51
6065,5D,51.62,28.1,70.32,668.51
6066,5D,51.62,27.5,70.69,668.51
6067,5D,51.62,27.56,70.99,668.51
6068,5D,51.62,27.39,70.53,668.51
6069,5D,51.62,27.99,70.26,668.51
6070,5D,51.62,27.49,70.58,668.51
6071,5D,51.62,27.48,70.8,668.51
6072,5D,0.0,27.12,70.12,0.0
6073,5D,0.0,27.45,70.22,0.0
6074,5D,0.0,27.39,71.33,0.0
6075,5D,51.62,27.37,70.5,668.51
6076,B101,52.1,28.34,72.33,617.15
6077,B101,52.1,28.07,72.32,617.15
6078,B101,52.1,28.13,72.83,617.15
6079,B101,52.1,27.98,73.1,617.15
6080,B101,52.1,27.78,72.98,617.15
6081,B101,52.1,28.12,73.05,617.15
6082,B101,52.1,28.28,72.78,617.15
6083,B101,52.1,28.04,72.8,617.15
6084,B101,52.1,28.23,72.63,617.15
6085,B101,52.1,28.37,72.56,617.15
6086,B101,52.1,28.19,72.6,617.15
6087,B101,52.1,27.79,73.02,617.15
6088,B101,52.1,28.38,73.06,617.15
6089,B101,52.1,28.32,72.57,617.15
6090,B101,52.1,28.4,72.32,617.15
6091,B101,52.1,27.96,72.48,617.15
6092,B101,52.1,28.26,72.51,617.15
6093,B101,52.1,27.8,73.03,617.15
6094,B101,52.1,28.31,72.46,617.15
6095,B101,52.1,28.29,72.57,617.15
6096,B101,52.1,28.24,72.79,617.15
6097,B101,52.1,28.16,72.68,617.15
6098,B101,52.1,28.0,72.4,617.15
6099,B101,52.1,27.91,72.49,617.15
6100,B101,52.1,28.32,72.96,617.15
6101,B101,52.1,28.27,72.46,617.15
6102,B101,52.1,28.06,72.99,617.15
6103,B101,52.1,28.17,72.82,617.15
6104,B101,52.1,27.86,72.81,617.15
6105,B101,52.1,28.12,72.67,617.15
6106,B101,52.1,28.0,72.82,617.15
6107,B107,40.0,21.922815,70.564301,603.0
6108,B107,43.0,22.062241,70.65585300000001,605.0
6109,B107,41.0,21.97644,70.518524,613.0
6110,B107,41.0,22.040791,70.526154,603.0
6111,B107,41.0,21.922815,70.579559,603.0
6112,B107,41.0,22.008616,70.495636,606.0
6113,B107,43.0,21.93354,70.526154,600.0
6114,B107,45.0,21.922815,70.541412,607.0
6115,B107,41.0,21.93354,70.541412,604.0
6116,B107,41.0,21.91209,70.57193000000001,607.0
6117,B107,43.0,22.062241,70.686371,612.0
6118,B107,40.0,22.030066,70.350677,615.0
6119,B107,43.0,21.922815,70.57193000000001,612.0
6120,B107,42.0,22.051516,70.632965,604.0
6121,B107,43.0,21.95499,70.549042,606.0
6122,B107,40.0,22.072966,70.739777,616.0
6123,B107,43.0,21.922815,70.57193000000001,610.0
6124,B107,40.0,21.944264999999998,70.549042,601.0
6125,B107,40.0,22.008616,70.312531,610.0
6126,B107,45.0,21.93354,70.556671,609.0
6127,B107,41.0,21.922815,70.556671,605.0
6128,B107,40.0,22.019341,70.411713,620.0
6129,B107,42.0,21.93354,70.541412,608.0
6130,B107,40.0,21.91209,70.602448,603.0
6131,B107,41.0,21.93354,70.564301,610.0
6132,B107,39.0,21.987166000000002,70.488007,611.0
6133,B107,42.0,22.062241,70.51089499999999,612.0
6134,B107,40.0,21.944264999999998,70.533783,609.0
6135,B107,41.0,21.965715,70.526154,609.0
6136,B107,43.0,21.93354,70.57193000000001,604.0
6137,B107,39.0,22.008616,70.44223000000001,619.0
6138,B108,58.0,22.051516,74.401886,607.0
6139,B108,58.0,22.030066,74.470551,621.0
6140,B108,58.0,22.051516,74.41714499999999,619.0
6141,B108,58.0,22.051516,74.440033,620.0
6142,B108,57.0,22.040791,74.424774,603.0
6143,B108,57.0,22.180217000000003,74.249298,626.0
6144,B108,60.0,21.997891,74.60788000000001,600.0
6145,B108,59.0,22.201667,74.78335600000001,633.0
6146,B108,59.0,22.062241,74.394257,621.0
6147,B108,58.0,22.019341,74.546844,608.0
6148,B108,57.0,22.062241,74.41714499999999,620.0
6149,B108,57.0,22.190942,74.623138,619.0
6150,B108,55.0,22.137317000000003,74.218781,645.0
6151,B108,59.0,22.180217000000003,74.646027,611.0
6152,B108,59.0,22.062241,74.409515,622.0
6153,B108,57.0,22.051516,74.409515,612.0
6154,B108,53.0,22.062241,74.394257,654.0
6155,B108,52.0,22.126592000000002,74.256927,652.0
6156,B108,53.0,22.083691,74.363739,663.0
6157,B108,57.0,22.062241,74.440033,611.0
6158,B108,55.0,22.158767,74.195892,655.0
6159,B108,53.0,22.105142,74.333221,662.0
6160,B108,58.0,22.062241,74.455292,624.0
6161,B108,59.0,22.180217000000003,74.424774,612.0
6162,B108,59.0,21.987166000000002,74.56210300000001,611.0
6163,B108,53.0,22.072966,74.394257,643.0
6164,B108,57.0,22.190942,74.72995,629.0
6165,B108,58.0,22.019341,74.554474,618.0
6166,B108,59.0,22.190942,74.485809,613.0
6167,B108,60.0,22.040791,74.424774,616.0
6168,B108,51.0,22.115867,74.302704,657.0
6169,B109,41.0,21.504535999999998,76.347382,615.0
6170,B109,41.0,21.472361,76.385529,612.0
6171,B109,39.0,21.708313,75.73703,623.0
6172,B109,40.0,21.536710999999997,76.202423,613.0
6173,B109,42.0,21.461636,76.423676,600.0
6174,B109,39.0,21.729763000000002,76.30160500000001,621.0
6175,B109,45.0,21.525986,76.225311,607.0
6176,B109,40.0,21.686863,75.813324,628.0
6177,B109,38.0,21.676138,75.92776500000001,644.0
6178,B109,42.0,21.729763000000002,75.881989,608.0
6179,B109,42.0,21.729763000000002,75.981171,613.0
6180,B109,39.0,21.761938,75.500519,623.0
6181,B109,42.0,21.751213,76.095612,619.0
6182,B109,42.0,21.450910999999998,76.469452,600.0
6183,B109,41.0,21.740488,75.630219,604.0
6184,B109,42.0,21.515261,76.286346,612.0
6185,B109,40.0,21.558162,76.149017,618.0
6186,B109,44.0,21.493810999999997,76.37026999999999,612.0
6187,B109,40.0,21.568887,76.141388,622.0
6188,B109,42.0,21.525986,76.19479399999999,610.0
6189,B109,38.0,21.729763000000002,75.63784799999999,642.0
6190,B109,40.0,21.740488,76.034576,619.0
6191,B109,45.0,21.525986,76.202423,605.0
6192,B109,41.0,21.751213,75.752289,607.0
6193,B109,39.0,21.601062,76.103241,632.0
6194,B109,43.0,21.525986,76.210052,604.0
6195,B109,43.0,21.536710999999997,76.187164,604.0
6196,B109,42.0,21.472361,76.43130500000001,608.0
6197,B109,41.0,21.622512,76.02694699999999,641.0
6198,B109,42.0,21.493810999999997,76.309235,611.0
6199,B109,43.0,21.515261,76.217682,605.0
6200,B110,52.0,21.997891,75.225861,627.0
6201,B110,54.0,22.019341,75.416595,622.0
6202,B110,51.0,22.008616,75.23349,619.0
6203,B110,56.0,22.019341,75.462372,613.0
6204,B110,54.0,21.997891,75.23349,600.0
6205,B110,54.0,22.008616,75.225861,608.0
6206,B110,54.0,22.019341,75.225861,619.0
6207,B110,57.0,22.008616,75.218231,607.0
6208,B110,55.0,22.008616,75.218231,611.0
6209,B110,54.0,22.019341,75.225861,608.0
6210,B110,55.0,22.008616,75.187714,604.0
6211,B110,55.0,21.997891,75.218231,608.0
6212,B110,54.0,22.008616,75.386078,616.0
6213,B110,52.0,22.019341,75.302155,619.0
6214,B110,54.0,21.987166000000002,75.19534300000001,613.0
6215,B110,57.0,22.008616,75.37844799999999,609.0
6216,B110,52.0,22.019341,75.248749,611.0
6217,B110,52.0,22.019341,75.187714,607.0
6218,B110,54.0,21.997891,75.225861,600.0
6219,B110,54.0,21.987166000000002,75.218231,607.0
6220,B110,55.0,22.008616,75.21060200000001,609.0
6221,B110,52.0,22.008616,75.19534300000001,600.0
6222,B110,50.0,22.019341,75.187714,605.0
6223,B110,53.0,22.008616,75.218231,607.0
6224,B110,53.0,21.987166000000002,75.202972,600.0
6225,B110,55.0,22.008616,75.202972,613.0
6226,B110,55.0,22.019341,75.45474200000001,606.0
6227,B110,53.0,22.019341,75.23349,617.0
6228,B110,52.0,21.997891,75.225861,602.0
6229,B110,52.0,22.008616,75.23349,600.0
6230,B110,51.0,22.008616,75.241119,622.0
